dataset_short_name,categorical_encoding,level,f1_mean,f1_std,f1_rank
gigantic/0.45,Tokenizer,attribute,0.07279199944936493,0.0279196963251313,1.0
gigantic/0.45,Tokenizer,event,0.13003432169855023,0.0478357075013561,1.0
gigantic/0.45,Tokenizer,trace,0.4157243445269211,0.10603414228647204,1.0
huge/0.45,Tokenizer,attribute,0.07405276061361876,0.043762785376501474,1.0
huge/0.45,Tokenizer,event,0.11460389380664046,0.0440636885351955,1.0
huge/0.45,Tokenizer,trace,0.4304292453820704,0.10728708424795483,1.0
large/0.45,Tokenizer,attribute,0.07315813138055896,0.05455463423005446,1.0
large/0.45,Tokenizer,event,0.10077955229425793,0.042886223649124484,1.0
large/0.45,Tokenizer,trace,0.4403460384668764,0.11283014538214314,1.0
p2p/0.45,Tokenizer,attribute,0.08232280774084427,0.04320559689101957,1.0
p2p/0.45,Tokenizer,event,0.12979628397944656,0.045187039445809755,1.0
p2p/0.45,Tokenizer,trace,0.4626313867403095,0.11497701583692137,1.0
small/0.45,Tokenizer,attribute,0.08273959059752489,0.053447774566820025,1.0
small/0.45,Tokenizer,event,0.12053293418016886,0.05050034184964233,1.0
small/0.45,Tokenizer,trace,0.47864756938581415,0.13034470212542087,1.0
wide/0.45,Tokenizer,attribute,0.08248995108495949,0.0429451918104211,1.0
wide/0.45,Tokenizer,event,0.127009468100244,0.04466245263877653,1.0
wide/0.45,Tokenizer,trace,0.42178419918444393,0.09712443589945684,1.0
gigantic/0.45,Tokenizer,combined,0.20618355522494541,0.16518212984082617,1.0
huge/0.45,Tokenizer,combined,0.20636196660077655,0.17469146829417986,1.0
large/0.45,Tokenizer,combined,0.20476124071389776,0.1836972963425455,1.0
p2p/0.45,Tokenizer,combined,0.22491682615353345,0.1853620955680422,1.0
small/0.45,Tokenizer,combined,0.22730669805450263,0.19826575910018293,1.0
wide/0.45,Tokenizer,combined,0.21042787278988245,0.1646394582147351,1.0
