dataset_short_name,categorical_encoding,level,f1_mean,f1_std,f1_rank
bpic15-0.0-1/0.05,Trace2Vec Concatinate,attribute,0.022085336960666634,0.037734416789191844,1.0
bpic15-0.0-1/0.05,Trace2Vec Concatinate,event,0.0634998199844879,0.11108030278484939,1.0
bpic15-0.0-1/0.05,Trace2Vec Concatinate,trace,0.15495947610118743,0.191353606988927,1.0
bpic15-0.0-1/0.25,Trace2Vec Concatinate,attribute,0.026952857258412746,0.03548960400359545,1.0
bpic15-0.0-1/0.25,Trace2Vec Concatinate,event,0.06764778330039772,0.10988275451355564,1.0
bpic15-0.0-1/0.25,Trace2Vec Concatinate,trace,0.2150651599601311,0.16167471208254655,1.0
bpic15-0.0-1/0.45,Trace2Vec Concatinate,attribute,0.03384559809704827,0.034803810815660495,1.0
bpic15-0.0-1/0.45,Trace2Vec Concatinate,event,0.07551983597797769,0.10925886530872539,1.0
bpic15-0.0-1/0.45,Trace2Vec Concatinate,trace,0.3285811372030499,0.10153177425650237,1.0
bpic15-0.0-2/0.05,Trace2Vec Concatinate,attribute,0.02993674923485982,0.04822811066404389,1.0
bpic15-0.0-2/0.05,Trace2Vec Concatinate,event,0.07498725188599711,0.1288715757851665,1.0
bpic15-0.0-2/0.05,Trace2Vec Concatinate,trace,0.1726346561289126,0.22879915996023883,1.0
bpic15-0.0-2/0.25,Trace2Vec Concatinate,attribute,0.034074028239596744,0.048032482325710474,1.0
bpic15-0.0-2/0.25,Trace2Vec Concatinate,event,0.07678248814199856,0.12513133975220364,1.0
bpic15-0.0-2/0.25,Trace2Vec Concatinate,trace,0.23314660959053116,0.18604029458307778,1.0
bpic15-0.0-2/0.45,Trace2Vec Concatinate,attribute,0.03553556969381201,0.04275274116575736,1.0
bpic15-0.0-2/0.45,Trace2Vec Concatinate,event,0.07806840801737772,0.11835228338796835,1.0
bpic15-0.0-2/0.45,Trace2Vec Concatinate,trace,0.31393088294498994,0.1265828478768157,1.0
bpic15-0.0-3/0.05,Trace2Vec Concatinate,attribute,0.023290495885192976,0.039146652645857,1.0
bpic15-0.0-3/0.05,Trace2Vec Concatinate,event,0.06021950584895082,0.10458722864711889,1.0
bpic15-0.0-3/0.05,Trace2Vec Concatinate,trace,0.14738418981923404,0.19982625310928903,1.0
bpic15-0.0-3/0.25,Trace2Vec Concatinate,attribute,0.028051076278275272,0.03793195234238377,1.0
bpic15-0.0-3/0.25,Trace2Vec Concatinate,event,0.06756555781223456,0.10843492243961575,1.0
bpic15-0.0-3/0.25,Trace2Vec Concatinate,trace,0.2276409577208332,0.1592342953157508,1.0
bpic15-0.0-3/0.45,Trace2Vec Concatinate,attribute,0.03687464525650934,0.037328007191180124,1.0
bpic15-0.0-3/0.45,Trace2Vec Concatinate,event,0.08027435935559182,0.11438986399727005,1.0
bpic15-0.0-3/0.45,Trace2Vec Concatinate,trace,0.34253277309154584,0.1007186005644128,1.0
bpic15-0.0-4/0.05,Trace2Vec Concatinate,attribute,0.025429832590493175,0.04296286924585078,1.0
bpic15-0.0-4/0.05,Trace2Vec Concatinate,event,0.06978523477744293,0.12137797538643451,1.0
bpic15-0.0-4/0.05,Trace2Vec Concatinate,trace,0.1712829863570807,0.2410734847249694,1.0
bpic15-0.0-4/0.25,Trace2Vec Concatinate,attribute,0.03054772807118671,0.04170735531879302,1.0
bpic15-0.0-4/0.25,Trace2Vec Concatinate,event,0.07383515463037449,0.11908266394500262,1.0
bpic15-0.0-4/0.25,Trace2Vec Concatinate,trace,0.23626741207926255,0.19580639070158778,1.0
bpic15-0.0-4/0.45,Trace2Vec Concatinate,attribute,0.03560753799483254,0.03695608668132955,1.0
bpic15-0.0-4/0.45,Trace2Vec Concatinate,event,0.08209857992128208,0.11997968709550867,1.0
bpic15-0.0-4/0.45,Trace2Vec Concatinate,trace,0.3524996907159116,0.12014165975369981,1.0
bpic15-0.0-5/0.05,Trace2Vec Concatinate,attribute,0.023298649413860884,0.03501046823589183,1.0
bpic15-0.0-5/0.05,Trace2Vec Concatinate,event,0.06330099246221724,0.10372930275081946,1.0
bpic15-0.0-5/0.05,Trace2Vec Concatinate,trace,0.14348799331165052,0.19679332211528858,1.0
bpic15-0.0-5/0.25,Trace2Vec Concatinate,attribute,0.025968547097137605,0.03349161967693161,1.0
bpic15-0.0-5/0.25,Trace2Vec Concatinate,event,0.06757231843792741,0.1063054245601499,1.0
