dataset_short_name,categorical_encoding,level,f1_mean,f1_std,f1_rank
gigantic/0.3,Word2Vec Average Then Concatinate,event,0.06438698042060308,0.027474777967119612,1.0
gigantic/0.3,Word2Vec Average Then Concatinate,trace,0.28472772453386197,0.09702903705761168,1.0
gigantic/0.35,One Hot,attribute,0.046982176066288,0.026137444240057938,2.0
gigantic/0.35,One Hot,event,0.07489713760985388,0.04527589984942403,2.0
gigantic/0.35,One Hot,trace,0.30058604125459215,0.06374657566258757,2.0
gigantic/0.35,Word2Vec Average Then Concatinate,attribute,0.06043709775671065,0.018547518383078377,1.0
gigantic/0.35,Word2Vec Average Then Concatinate,event,0.08687029753978943,0.03019489506584118,1.0
gigantic/0.35,Word2Vec Average Then Concatinate,trace,0.32317462421288523,0.08486789988684171,1.0
gigantic/0.4,One Hot,attribute,0.035136137135108055,0.014069084011035486,2.0
gigantic/0.4,One Hot,event,0.06388216297758906,0.036818284707840127,2.0
gigantic/0.4,One Hot,trace,0.3272840232267302,0.06475131400409784,2.0
gigantic/0.4,Word2Vec Average Then Concatinate,attribute,0.05020875126595183,0.01682258601164508,1.0
gigantic/0.4,Word2Vec Average Then Concatinate,event,0.08357539252482962,0.028489303385540815,1.0
gigantic/0.4,Word2Vec Average Then Concatinate,trace,0.3588942204573999,0.07596386676157585,1.0
gigantic/0.45,One Hot,attribute,0.04290841983082448,0.013781316120364514,2.0
gigantic/0.45,One Hot,event,0.07187617684940184,0.031272044322883066,2.0
gigantic/0.45,One Hot,trace,0.37326107602649633,0.06404485470913585,2.0
gigantic/0.45,Word2Vec Average Then Concatinate,attribute,0.057841197009975365,0.01686605026935445,1.0
gigantic/0.45,Word2Vec Average Then Concatinate,event,0.09551769375483203,0.02938017340046435,1.0
gigantic/0.45,Word2Vec Average Then Concatinate,trace,0.3949778604643458,0.055724969804084104,1.0
huge/0.05,One Hot,attribute,0.014749653236267013,0.0184841720255716,2.0
huge/0.05,One Hot,event,0.03148001714710628,0.04541659197055488,2.0
huge/0.05,One Hot,trace,0.12938636152754246,0.1648231245765947,2.0
huge/0.05,Word2Vec Average Then Concatinate,attribute,0.017519840161960072,0.016843106015215176,1.0
huge/0.05,Word2Vec Average Then Concatinate,event,0.03810785259748297,0.0504288212590135,1.0
huge/0.05,Word2Vec Average Then Concatinate,trace,0.14581713036777885,0.1820551119153167,1.0
huge/0.1,One Hot,attribute,0.012552281417450573,0.0105175321933807,2.0
huge/0.1,One Hot,event,0.03230472011097432,0.03830544096557243,2.0
huge/0.1,One Hot,trace,0.1688607927705774,0.17863900792569565,2.0
huge/0.1,Word2Vec Average Then Concatinate,attribute,0.018666975201197766,0.013680130846293959,1.0
huge/0.1,Word2Vec Average Then Concatinate,event,0.0388739893179572,0.04304907478905946,1.0
huge/0.1,Word2Vec Average Then Concatinate,trace,0.17924841093091232,0.18459960098998293,1.0
huge/0.15,One Hot,attribute,0.01837773241503014,0.014014271303760402,2.0
huge/0.15,One Hot,event,0.039040086803340555,0.043144524584872876,2.0
huge/0.15,One Hot,trace,0.1793219870144114,0.13561533770929154,2.0
huge/0.15,Word2Vec Average Then Concatinate,attribute,0.02696679807505792,0.020972783759602133,1.0
huge/0.15,Word2Vec Average Then Concatinate,event,0.04912696383650129,0.05094631132702416,1.0
huge/0.15,Word2Vec Average Then Concatinate,trace,0.1943797162656992,0.14941040837298505,1.0
huge/0.2,One Hot,attribute,0.016830179792408823,0.01002176109225629,2.0
huge/0.2,One Hot,event,0.0384732838135668,0.039127603040989375,2.0
huge/0.2,One Hot,trace,0.20019300380187727,0.1383075794568327,2.0
huge/0.2,Word2Vec Average Then Concatinate,attribute,0.024625890574523995,0.010672568865412605,1.0
huge/0.2,Word2Vec Average Then Concatinate,event,0.04831934999130085,0.03972998523658958,1.0
huge/0.2,Word2Vec Average Then Concatinate,trace,0.2214059057961645,0.15303743444483162,1.0
huge/0.25,One Hot,attribute,0.023215549203888512,0.00918287787546254,2.0
huge/0.25,One Hot,event,0.04090875087716826,0.02817925114932101,2.0
huge/0.25,One Hot,trace,0.22584779113622716,0.09371785037818517,2.0
huge/0.25,Word2Vec Average Then Concatinate,attribute,0.029196284440020138,0.008236608337529004,1.0
huge/0.25,Word2Vec Average Then Concatinate,event,0.05354320489563531,0.030240674519450738,1.0
huge/0.25,Word2Vec Average Then Concatinate,trace,0.24527994944051784,0.10767637901875353,1.0
huge/0.3,One Hot,attribute,0.02543174559605365,0.010541813788402554,2.0
huge/0.3,One Hot,event,0.046879548914557465,0.03180236852525466,2.0
huge/0.3,One Hot,trace,0.25445636130748495,0.09039340431084689,2.0
huge/0.3,Word2Vec Average Then Concatinate,attribute,0.03475125499388494,0.011127743428003198,1.0
huge/0.3,Word2Vec Average Then Concatinate,event,0.059792561766027166,0.027743149763155395,1.0
huge/0.3,Word2Vec Average Then Concatinate,trace,0.2825247725924842,0.10869792869232157,1.0
huge/0.35,One Hot,attribute,0.02913958621815072,0.009910771048083532,2.0
huge/0.35,One Hot,event,0.050373591378338994,0.02746758688384859,2.0
huge/0.35,One Hot,trace,0.28693316611095654,0.0765719776971283,2.0
huge/0.35,Word2Vec Average Then Concatinate,attribute,0.04999992865829932,0.02075271353251699,1.0
huge/0.35,Word2Vec Average Then Concatinate,event,0.07934653181038004,0.04458084083886568,1.0
huge/0.35,Word2Vec Average Then Concatinate,trace,0.3048204942598044,0.07373664526335472,1.0
huge/0.4,One Hot,attribute,0.029803063126972545,0.010812686081655745,2.0
huge/0.4,One Hot,event,0.05044057343872773,0.018384640610476188,2.0
huge/0.4,One Hot,trace,0.3223645400822662,0.07194409158761128,2.0
huge/0.4,Word2Vec Average Then Concatinate,attribute,0.04034978872103582,0.01749670024221264,1.0
huge/0.4,Word2Vec Average Then Concatinate,event,0.06489360378543561,0.013511351000860221,1.0
huge/0.4,Word2Vec Average Then Concatinate,trace,0.3381097724761503,0.0662394962941094,1.0
huge/0.45,One Hot,attribute,0.03479372956467976,0.012393285956107319,2.0
huge/0.45,One Hot,event,0.061382220293555854,0.025564333754550965,2.0
huge/0.45,One Hot,trace,0.3643320985985528,0.07776000109907262,2.0
huge/0.45,Word2Vec Average Then Concatinate,attribute,0.05172646638675271,0.015992926182089792,1.0
huge/0.45,Word2Vec Average Then Concatinate,event,0.08392471006454746,0.02469794721866057,1.0
huge/0.45,Word2Vec Average Then Concatinate,trace,0.39439200196329816,0.08490849531422738,1.0
large/0.05,One Hot,attribute,0.008165067328001506,0.008660393709495076,2.0
large/0.05,One Hot,event,0.020207952014194272,0.027978475687087462,2.0
large/0.05,One Hot,trace,0.13255221585355856,0.17749676187364413,2.0
large/0.05,Word2Vec Average Then Concatinate,attribute,0.008976031698490214,0.008195692186081002,1.0
large/0.05,Word2Vec Average Then Concatinate,event,0.024256438231119355,0.029014476984767803,1.0
large/0.05,Word2Vec Average Then Concatinate,trace,0.13764780301063753,0.1817003454053225,1.0
large/0.1,One Hot,attribute,0.009681057017255116,0.007273452509823055,2.0
large/0.1,One Hot,event,0.022081673629225505,0.024680267218731643,2.0
large/0.1,One Hot,trace,0.1604015925919865,0.1717902994347374,2.0
large/0.1,Word2Vec Average Then Concatinate,attribute,0.011812984652818645,0.006722725357037827,1.0
large/0.1,Word2Vec Average Then Concatinate,event,0.02617686118919061,0.02712735226117448,1.0
large/0.1,Word2Vec Average Then Concatinate,trace,0.16730133548621448,0.17474181955519225,1.0
large/0.15,One Hot,attribute,0.011869416209332143,0.006128111854715439,2.0
large/0.15,One Hot,event,0.02680766813195467,0.025673961682366034,2.0
large/0.15,One Hot,trace,0.18533465784936315,0.1623937584991128,2.0
large/0.15,Word2Vec Average Then Concatinate,attribute,0.018122877584798913,0.00802223338583199,1.0
large/0.15,Word2Vec Average Then Concatinate,event,0.03525816195378146,0.029241494396127617,1.0
large/0.15,Word2Vec Average Then Concatinate,trace,0.19447447034813317,0.166595818351493,1.0
large/0.2,One Hot,attribute,0.014008184878688806,0.0055542838404643744,2.0
large/0.2,One Hot,event,0.02854973945619838,0.022282416548291835,2.0
large/0.2,One Hot,trace,0.205252512436151,0.14429378336598883,2.0
large/0.2,Word2Vec Average Then Concatinate,attribute,0.01778328946928826,0.005346758241353928,1.0
large/0.2,Word2Vec Average Then Concatinate,event,0.03313143810056166,0.020289416682587314,1.0
large/0.2,Word2Vec Average Then Concatinate,trace,0.21424675704018248,0.1463956793724762,1.0
large/0.25,One Hot,attribute,0.02060781053660045,0.010832047279095926,2.0
large/0.25,One Hot,event,0.03922534626144212,0.03318402376507682,2.0
