dataset_short_name,categorical_encoding,level,f1_mean,f1_std,f1_rank
huge/0.45,Word2Vec Average Then Concatinate,trace,0.4427129058864387,0.13840505307896533,1.0
large/0.05,One Hot,attribute,0.0071733351415157786,0.007465945827015632,2.0
large/0.05,One Hot,event,0.025988493280764108,0.031025543210087984,2.0
large/0.05,One Hot,trace,0.1754297751954083,0.20404526889562288,2.0
large/0.05,Word2Vec Average Then Concatinate,attribute,0.008364646325646779,0.007285855119978822,1.0
large/0.05,Word2Vec Average Then Concatinate,event,0.03637574682492096,0.04253646109615419,1.0
large/0.05,Word2Vec Average Then Concatinate,trace,0.17650184046889553,0.20771152376751778,1.0
large/0.1,One Hot,attribute,0.008657433430499427,0.006351218743619447,2.0
large/0.1,One Hot,event,0.02991268654453403,0.029592308134094317,2.0
large/0.1,One Hot,trace,0.2071822528419939,0.20168222438272798,2.0
large/0.1,Word2Vec Average Then Concatinate,attribute,0.011011476439727299,0.006064163503371694,1.0
large/0.1,Word2Vec Average Then Concatinate,event,0.040725890739224155,0.043929341452336894,1.0
large/0.1,Word2Vec Average Then Concatinate,trace,0.2108926471650195,0.20318757517441816,1.0
large/0.15,One Hot,attribute,0.01087400702702359,0.005492502618872321,2.0
large/0.15,One Hot,event,0.03513476013910524,0.03099332971117118,2.0
large/0.15,One Hot,trace,0.2361243250591604,0.1962338207787689,2.0
large/0.15,Word2Vec Average Then Concatinate,attribute,0.016378381674543613,0.0073012178702278364,1.0
large/0.15,Word2Vec Average Then Concatinate,event,0.05120944536928351,0.04876084270811988,1.0
large/0.15,Word2Vec Average Then Concatinate,trace,0.2395447587916358,0.20066101558049898,1.0
large/0.2,One Hot,attribute,0.012867389579348028,0.005039199800451342,2.0
large/0.2,One Hot,event,0.03690000128450965,0.029341220778770303,2.0
large/0.2,One Hot,trace,0.25030699499913356,0.17904618637419564,2.0
large/0.2,Word2Vec Average Then Concatinate,attribute,0.016459986717507976,0.004944892975882904,1.0
large/0.2,Word2Vec Average Then Concatinate,event,0.046992617910818706,0.03697553271766715,1.0
large/0.2,Word2Vec Average Then Concatinate,trace,0.257353613714888,0.1854018730466985,1.0
large/0.25,One Hot,attribute,0.018875481614730637,0.009762993107417527,2.0
large/0.25,One Hot,event,0.05128636651707438,0.04277889397536625,2.0
large/0.25,One Hot,trace,0.2946135830214308,0.18314277654744998,2.0
large/0.25,Word2Vec Average Then Concatinate,attribute,0.032353263274365954,0.022915964543952026,1.0
large/0.25,Word2Vec Average Then Concatinate,event,0.08283506386447573,0.0729350475642965,1.0
large/0.25,Word2Vec Average Then Concatinate,trace,0.29944125145842576,0.18550774035994336,1.0
large/0.3,One Hot,attribute,0.01986469189637269,0.006375401114411889,2.0
large/0.3,One Hot,event,0.05565940487989168,0.04087726643626511,2.0
large/0.3,One Hot,trace,0.33585331074209307,0.18564455538790242,2.0
large/0.3,Word2Vec Average Then Concatinate,attribute,0.027888272934028662,0.008439617823624712,1.0
large/0.3,Word2Vec Average Then Concatinate,event,0.07682364374973027,0.059131073944128365,1.0
large/0.3,Word2Vec Average Then Concatinate,trace,0.34235864718624415,0.1887436755798203,1.0
large/0.35,One Hot,attribute,0.02395407142905586,0.00808109603389256,2.0
large/0.35,One Hot,event,0.06542835411117151,0.04639026070486201,2.0
large/0.35,One Hot,trace,0.371475584967725,0.179420797112341,2.0
large/0.35,Word2Vec Average Then Concatinate,attribute,0.0336765396880296,0.010060666262601835,1.0
large/0.35,Word2Vec Average Then Concatinate,event,0.09009097832390549,0.06365118176477556,1.0
large/0.35,Word2Vec Average Then Concatinate,trace,0.38421501499916577,0.18356522889886034,1.0
large/0.4,One Hot,attribute,0.025782917698974523,0.007987339857067618,2.0
large/0.4,One Hot,event,0.06274656515286577,0.03664536156109003,2.0
large/0.4,One Hot,trace,0.38220721766327015,0.1454718062698757,2.0
large/0.4,Word2Vec Average Then Concatinate,attribute,0.036073075153740516,0.011177892373487522,1.0
large/0.4,Word2Vec Average Then Concatinate,event,0.08774415339987687,0.052291947765065926,1.0
large/0.4,Word2Vec Average Then Concatinate,trace,0.39135216956259994,0.1492827159976941,1.0
large/0.45,One Hot,attribute,0.029003863156958302,0.008856006370135228,2.0
large/0.45,One Hot,event,0.06854601939702536,0.03526896517737049,2.0
large/0.45,One Hot,trace,0.42183283836457725,0.13031656740468742,2.0
large/0.45,Word2Vec Average Then Concatinate,attribute,0.03897759347802229,0.015727470795274184,1.0
large/0.45,Word2Vec Average Then Concatinate,event,0.09218297151136112,0.047871395344814716,1.0
large/0.45,Word2Vec Average Then Concatinate,trace,0.43207351729389093,0.13414687234515918,1.0
p2p/0.05,One Hot,attribute,0.010027940657814994,0.009626005900357004,2.0
p2p/0.05,One Hot,event,0.03585889518011317,0.04540249958222493,2.0
p2p/0.05,One Hot,trace,0.16326849531127055,0.18390696023389055,2.0
p2p/0.05,Word2Vec Average Then Concatinate,attribute,0.012881082439755335,0.011292507724798055,1.0
p2p/0.05,Word2Vec Average Then Concatinate,event,0.05262273182915938,0.066241557263076,1.0
p2p/0.05,Word2Vec Average Then Concatinate,trace,0.18388006567001483,0.21204670016811927,1.0
p2p/0.1,One Hot,attribute,0.009856505956142157,0.007570570454709671,2.0
p2p/0.1,One Hot,event,0.03563713007548324,0.03682095339476132,2.0
p2p/0.1,One Hot,trace,0.1879892821008185,0.1759783154761792,2.0
p2p/0.1,Word2Vec Average Then Concatinate,attribute,0.014258702407648982,0.007574005076533374,1.0
p2p/0.1,Word2Vec Average Then Concatinate,event,0.048223911245084815,0.05043124183600518,1.0
p2p/0.1,Word2Vec Average Then Concatinate,trace,0.19531628051370584,0.1807268598526996,1.0
p2p/0.15,One Hot,attribute,0.011922347483402696,0.006892056763879273,2.0
p2p/0.15,One Hot,event,0.03895940650340906,0.036044119945496854,2.0
p2p/0.15,One Hot,trace,0.22742627266305765,0.18708918581461423,2.0
p2p/0.15,Word2Vec Average Then Concatinate,attribute,0.01712692236228851,0.007725213463965503,1.0
p2p/0.15,Word2Vec Average Then Concatinate,event,0.05292086920911873,0.04741700315376199,1.0
p2p/0.15,Word2Vec Average Then Concatinate,trace,0.23485551581043354,0.1892518026369851,1.0
p2p/0.2,One Hot,attribute,0.016193050996986005,0.009540034661211597,2.0
p2p/0.2,One Hot,event,0.054376264669740645,0.04951936776370352,2.0
p2p/0.2,One Hot,trace,0.26789555072483806,0.18795392662137295,2.0
p2p/0.2,Word2Vec Average Then Concatinate,attribute,0.02464621982714276,0.011648669585344038,1.0
