level&model&rank_Average&f1_mean_Average&f1_std_Average&rank_Single&f1_mean_Single&f1_std_Single&rank_Single_OA&f1_mean_Single_OA&f1_std_Single_OA&rank_Order&f1_mean_Order&f1_std_Order&rank_Attribute&f1_mean_Attribute&f1_std_Attribute&rank_Arrival Time&f1_mean_Arrival Time&f1_std_Arrival Time&rank_Workload&f1_mean_Workload&f1_std_Workload&run_time_mean&run_time_std
trace&Multi-Task&1.5&0.421&0.026&1.67&0.6&0.02&1.33&0.465&0.061&1.33&0.333&0.012&1.17&0.466&0.063&1.17&0.329&0.024&1.67&0.555&0.033&358.535&85.524
trace&Without Multi-Task&1.4&0.43&0.031&1.2&0.609&0.023&1.6&0.466&0.064&1.6&0.335&0.012&1.8&0.467&0.067&1.8&0.329&0.025&1.2&0.587&0.04&2255.331&593.719
event&Multi-Task&1.33&0.105&0.012&1.33&0.213&0.012&1.0&0.104&0.01&1.67&0.09&0.006&1.0&0.102&0.01&1.33&0.082&0.015&1.5&0.145&0.022&358.535&85.524
event&Without Multi-Task&1.6&0.104&0.013&1.6&0.211&0.012&2.0&0.102&0.01&1.2&0.09&0.007&2.0&0.099&0.011&1.6&0.079&0.014&1.4&0.148&0.022&2255.331&593.719
attribute&Multi-Task&1.83&0.092&0.006&1.67&0.06&0.006&1.67&0.074&0.01&1.83&0.179&0.032&1.17&0.041&0.005&1.33&0.082&0.015&1.67&0.064&0.014&358.535&85.524
attribute&Without Multi-Task&1.0&0.093&0.006&1.2&0.061&0.006&1.2&0.075&0.01&1.0&0.184&0.033&1.8&0.04&0.005&1.6&0.079&0.014&1.2&0.07&0.018&2255.331&593.719
combined&Multi-Task&1.83&0.206&0.011&1.67&0.291&0.008&1.0&0.215&0.026&1.67&0.201&0.009&1.0&0.203&0.026&1.17&0.165&0.007&1.83&0.255&0.018&358.535&86.181
combined&Without Multi-Task&1.0&0.209&0.014&1.2&0.294&0.01&2.0&0.214&0.028&1.2&0.203&0.009&2.0&0.202&0.028&1.8&0.163&0.007&1.0&0.268&0.022&2255.331&597.388
