level&batch_size&rank_Average&f1_mean_Average&f1_std_Average&rank_Order&f1_mean_Order&f1_std_Order&rank_Attribute&f1_mean_Attribute&f1_std_Attribute&rank_Arrival Time&f1_mean_Arrival Time&f1_std_Arrival Time&rank_Workload&f1_mean_Workload&f1_std_Workload&run_time_mean&run_time_std
trace&1&4.11&0.213&0.082&3.78&0.186&0.105&1.33&0.189&0.111&4.44&0.146&0.084&4.89&0.333&0.033&341.841&77.271
trace&2&4.33&0.221&0.08&3.0&0.186&0.105&2.33&0.182&0.107&4.0&0.149&0.086&4.0&0.367&0.038&139.44&19.368
trace&4&3.56&0.229&0.082&3.11&0.186&0.105&2.89&0.178&0.104&3.56&0.152&0.087&3.11&0.402&0.045&102.496&22.081
trace&8&2.0&0.239&0.081&2.56&0.187&0.106&4.11&0.175&0.103&1.89&0.158&0.091&1.89&0.435&0.039&69.196&12.738
trace&16&1.0&0.243&0.082&2.56&0.187&0.106&4.33&0.174&0.104&1.11&0.162&0.093&1.11&0.45&0.043&40.554&6.192
event&1&5.0&0.064&0.027&3.78&0.055&0.033&3.44&0.053&0.035&3.22&0.035&0.021&5.0&0.111&0.023&341.841&77.271
event&2&3.67&0.067&0.028&3.33&0.055&0.033&4.11&0.053&0.035&2.67&0.036&0.022&3.22&0.124&0.026&139.44&19.368
event&4&2.89&0.069&0.027&2.78&0.055&0.033&3.44&0.054&0.035&3.11&0.036&0.022&2.56&0.131&0.02&102.496&22.081
event&8&2.11&0.07&0.026&2.11&0.055&0.033&1.89&0.054&0.035&3.11&0.036&0.022&1.78&0.134&0.016&69.196&12.738
event&16&1.33&0.069&0.027&3.0&0.055&0.033&2.11&0.053&0.035&2.89&0.036&0.023&2.44&0.133&0.018&40.554&6.192
attribute&1&4.89&0.036&0.019&2.11&0.044&0.028&3.44&0.021&0.014&3.22&0.035&0.021&4.78&0.044&0.015&341.841&77.271
attribute&2&2.67&0.038&0.019&3.22&0.044&0.028&3.0&0.021&0.014&2.67&0.036&0.022&2.89&0.05&0.017&139.44&19.368
attribute&4&2.33&0.038&0.019&3.33&0.044&0.028&3.44&0.021&0.013&3.11&0.036&0.022&2.11&0.052&0.015&102.496&22.081
attribute&8&2.11&0.038&0.019&3.33&0.044&0.028&2.78&0.021&0.013&3.11&0.036&0.022&2.22&0.052&0.016&69.196&12.738
attribute&16&3.0&0.038&0.019&3.0&0.044&0.028&2.33&0.021&0.013&2.89&0.036&0.023&3.0&0.05&0.017&40.554&6.192
combined&1&4.67&0.104&0.042&3.11&0.095&0.057&1.44&0.088&0.055&4.78&0.072&0.044&5.0&0.162&0.016&341.841&64.302
combined&2&3.89&0.109&0.042&3.11&0.095&0.057&2.22&0.085&0.054&3.78&0.074&0.045&4.0&0.18&0.025&139.44&18.717
combined&4&3.44&0.112&0.042&3.44&0.095&0.057&3.0&0.084&0.053&3.22&0.074&0.045&3.0&0.195&0.024&102.496&15.814
combined&8&2.0&0.116&0.042&2.78&0.095&0.058&4.22&0.083&0.052&2.0&0.077&0.047&1.78&0.207&0.019&69.196&9.931
combined&16&1.0&0.117&0.042&2.56&0.095&0.057&4.11&0.083&0.053&1.22&0.078&0.048&1.22&0.211&0.022&40.554&5.781
