level&batch_size&f1_mean_Average&f1_std_Average&f1_mean_Order&f1_std_Order&f1_mean_Attribute&f1_std_Attribute&f1_mean_Arrival Time&f1_std_Arrival Time&f1_mean_Workload&f1_std_Workload&run_time_mean&run_time_std
trace&1&0.213&0.082&0.186&0.105&0.189&0.111&0.146&0.084&0.333&0.033&341.841&77.271
trace&2&0.221&0.08&0.186&0.105&0.182&0.107&0.149&0.086&0.367&0.038&139.44&19.368
trace&4&0.229&0.082&0.186&0.105&0.178&0.104&0.152&0.087&0.402&0.045&102.496&22.081
trace&8&0.239&0.081&0.187&0.106&0.175&0.103&0.158&0.091&0.435&0.039&69.196&12.738
trace&16&0.243&0.082&0.187&0.106&0.174&0.104&0.162&0.093&0.45&0.043&40.554&6.192
event&1&0.064&0.027&0.055&0.033&0.053&0.035&0.035&0.021&0.111&0.023&341.841&77.271
event&2&0.067&0.028&0.055&0.033&0.053&0.035&0.036&0.022&0.124&0.026&139.44&19.368
event&4&0.069&0.027&0.055&0.033&0.054&0.035&0.036&0.022&0.131&0.02&102.496&22.081
event&8&0.07&0.026&0.055&0.033&0.054&0.035&0.036&0.022&0.134&0.016&69.196&12.738
event&16&0.069&0.027&0.055&0.033&0.053&0.035&0.036&0.023&0.133&0.018&40.554&6.192
attribute&1&0.036&0.019&0.044&0.028&0.021&0.014&0.035&0.021&0.044&0.015&341.841&77.271
attribute&2&0.038&0.019&0.044&0.028&0.021&0.014&0.036&0.022&0.05&0.017&139.44&19.368
attribute&4&0.038&0.019&0.044&0.028&0.021&0.013&0.036&0.022&0.052&0.015&102.496&22.081
attribute&8&0.038&0.019&0.044&0.028&0.021&0.013&0.036&0.022&0.052&0.016&69.196&12.738
attribute&16&0.038&0.019&0.044&0.028&0.021&0.013&0.036&0.023&0.05&0.017&40.554&6.192
combined&1&0.104&0.042&0.095&0.057&0.088&0.055&0.072&0.044&0.162&0.016&341.841&64.302
combined&2&0.109&0.042&0.095&0.057&0.085&0.054&0.074&0.045&0.18&0.025&139.44&18.717
combined&4&0.112&0.042&0.095&0.057&0.084&0.053&0.074&0.045&0.195&0.024&102.496&15.814
combined&8&0.116&0.042&0.095&0.058&0.083&0.052&0.077&0.047&0.207&0.019&69.196&9.931
combined&16&0.117&0.042&0.095&0.057&0.083&0.053&0.078&0.048&0.211&0.022&40.554&5.781
